experiment,source_file,source_row_index,item_id,condition,sub_experiment,weaker_lemma,weaker_surface,stronger_lemma,stronger_surface_guess,target_type,target_surface,prompt_text,context_text,moved_prompt_boundary_text,suffix_text,word_continuation_text,word_token_ids,word_tokens,word_token_logprobs,word_n_tokens,word_logprob,candidate_plus_suffix_text,candidate_plus_suffix_token_ids,candidate_plus_suffix_tokens,candidate_plus_suffix_token_logprobs,candidate_plus_suffix_n_tokens,candidate_plus_suffix_logprob,model_name,model_path,torch_dtype,device_map
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,12,12,Eonlystrong,QUD+only,double,double,triple,triple,weaker,double,"Sue: Will the sales triple?
Mary: The sales will only ","Sue: Will the sales triple?
Mary: The sales will only", ,., double,[1990],"[""Ġdouble""]",[-0.7037323117256165],1,-0.7037323117, double.,"[1990,13]","[""Ġdouble"","".""]","[-0.7037323117256165,-3.1829988956451416]",2,-3.8867312074,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,12,12,Eonlystrong,QUD+only,double,double,triple,triple,stronger,triple,"Sue: Will the sales triple?
Mary: The sales will only ","Sue: Will the sales triple?
Mary: The sales will only", ,., triple,[23725],"[""Ġtriple""]",[-3.5787322521209717],1,-3.5787322521, triple.,"[23725,13]","[""Ġtriple"","".""]","[-3.5787322521209717,-5.935502529144287]",2,-9.5142347813,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,13,13,Eonlystrong,QUD+only,equally,equally,more,more,weaker,equally,"Sue: Is that candidate more skilled?
Mary: That candidate is only ","Sue: Is that candidate more skilled?
Mary: That candidate is only", , skilled., equally,[18308],"[""Ġequally""]",[-8.524399757385254],1,-8.5243997574, equally skilled.,"[18308,25530,13]","[""Ġequally"",""Ġskilled"","".""]","[-8.555642127990723,-0.4469149708747864,-2.2154757976531982]",3,-11.2180328965,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,13,13,Eonlystrong,QUD+only,equally,equally,more,more,stronger,more,"Sue: Is that candidate more skilled?
Mary: That candidate is only ","Sue: Is that candidate more skilled?
Mary: That candidate is only", , skilled., more,[803],"[""Ġmore""]",[-2.836899757385254],1,-2.8368997574, more skilled.,"[803,25530,13]","[""Ġmore"",""Ġskilled"","".""]","[-2.8681421279907227,-1.2544150352478027,-2.771040916442871]",3,-6.8935980797,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,14,14,Eonlystrong,QUD+only,funny,funny,hilarious,hilarious,weaker,funny,"Sue: Is the movie hilarious?
Mary: The movie is only ","Sue: Is the movie hilarious?
Mary: The movie is only", ,., funny,[15173],"[""Ġfunny""]",[-1.4063258171081543],1,-1.4063258171, funny.,"[15173,13]","[""Ġfunny"","".""]","[-1.400081753730774,-3.3084683418273926]",2,-4.7085500956,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,14,14,Eonlystrong,QUD+only,funny,funny,hilarious,hilarious,stronger,hilarious,"Sue: Is the movie hilarious?
Mary: The movie is only ","Sue: Is the movie hilarious?
Mary: The movie is only", ,., hilarious,[40267],"[""Ġhilarious""]",[-2.4688258171081543],1,-2.4688258171, hilarious.,"[40267,13]","[""Ġhilarious"","".""]","[-2.5250816345214844,-4.9324750900268555]",2,-7.4575567245,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,15,15,Eonlystrong,QUD+only,good,good,excellent,excellent,weaker,good,"Sue: Is the movie excellent?
Mary: The movie is only ","Sue: Is the movie excellent?
Mary: The movie is only", ,., good,[1661],"[""Ġgood""]",[-2.60274600982666],1,-2.6027460098, good.,"[1661,13]","[""Ġgood"","".""]","[-2.60274600982666,-2.2153851985931396]",2,-4.8181312084,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,15,15,Eonlystrong,QUD+only,good,good,excellent,excellent,stronger,excellent,"Sue: Is the movie excellent?
Mary: The movie is only ","Sue: Is the movie excellent?
Mary: The movie is only", ,., excellent,[9073],"[""Ġexcellent""]",[-3.97774600982666],1,-3.9777460098, excellent.,"[9073,13]","[""Ġexcellent"","".""]","[-3.97774600982666,-3.009486198425293]",2,-6.9872322083,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,16,16,Eonlystrong,QUD+only,happy,happy,ecstatic,ecstatic,weaker,happy,"Sue: Was the winner ecstatic?
Mary: The winner was only ","Sue: Was the winner ecstatic?
Mary: The winner was only", ,., happy,[6247],"[""Ġhappy""]",[-2.4144599437713623],1,-2.4144599438, happy.,"[6247,13]","[""Ġhappy"","".""]","[-2.4144599437713623,-3.5181949138641357]",2,-5.9326548576,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,16,16,Eonlystrong,QUD+only,happy,happy,ecstatic,ecstatic,stronger,ecstatic,"Sue: Was the winner ecstatic?
Mary: The winner was only ","Sue: Was the winner ecstatic?
Mary: The winner was only", ,., ecstatic,[97292],"[""Ġecstatic""]",[-3.3519599437713623],1,-3.3519599438, ecstatic.,"[97292,13]","[""Ġecstatic"","".""]","[-3.3519599437713623,-4.132322311401367]",2,-7.4842822552,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,17,17,Eonlystrong,QUD+only,hard,hard,unsolvable,unsolvable,weaker,hard,"Sue: Is the problem unsolvable?
Mary: The problem is only ","Sue: Is the problem unsolvable?
Mary: The problem is only", ,., hard,[2588],"[""Ġhard""]",[-4.457036972045898],1,-4.4570369720, hard.,"[2588,13]","[""Ġhard"","".""]","[-4.497855186462402,-3.4277539253234863]",2,-7.9256091118,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,17,17,Eonlystrong,QUD+only,hard,hard,unsolvable,unsolvable,stronger,unsolvable,"Sue: Is the problem unsolvable?
Mary: The problem is only ","Sue: Is the problem unsolvable?
Mary: The problem is only", ,., unsolvable,"[6975,88097]","[""Ġuns"",""olvable""]","[-1.8728550672531128,-0.0427720732986927]",2,-1.9156271406, unsolvable.,"[6975,88097,13]","[""Ġuns"",""olvable"","".""]","[-1.8872616291046143,-0.042859673500061035,-5.549012660980225]",3,-7.4791339636,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,18,18,Eonlystrong,QUD+only,harmful,harmful,deadly,deadly,weaker,harmful,"Sue: Is the toxin deadly?
Mary: The toxin is only ","Sue: Is the toxin deadly?
Mary: The toxin is only", ,., harmful,[27756],"[""Ġharmful""]",[-3.413640260696411],1,-3.4136402607, harmful.,"[27756,13]","[""Ġharmful"","".""]","[-3.413640260696411,-5.568500995635986]",2,-8.9821412563,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,18,18,Eonlystrong,QUD+only,harmful,harmful,deadly,deadly,stronger,deadly,"Sue: Is the toxin deadly?
Mary: The toxin is only ","Sue: Is the toxin deadly?
Mary: The toxin is only", ,., deadly,[24142],"[""Ġdeadly""]",[-0.6011402010917664],1,-0.6011402011, deadly.,"[24142,13]","[""Ġdeadly"","".""]","[-0.6011402010917664,-7.14056921005249]",2,-7.7417094111,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,19,19,Eonlystrong,QUD+only,here,here,everywhere,everywhere,weaker,here,"Sue: Is there water everywhere?
Mary: There is only water ","Sue: Is there water everywhere?
Mary: There is only water", ,., here,[1588],"[""Ġhere""]",[-3.7832586765289307],1,-3.7832586765, here.,"[1588,13]","[""Ġhere"","".""]","[-3.7832586765289307,-2.177938461303711]",2,-5.9611971378,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,19,19,Eonlystrong,QUD+only,here,here,everywhere,everywhere,stronger,everywhere,"Sue: Is there water everywhere?
Mary: There is only water ","Sue: Is there water everywhere?
Mary: There is only water", ,., everywhere,[16852],"[""Ġeverywhere""]",[-3.0957586765289307],1,-3.0957586765, everywhere.,"[16852,13]","[""Ġeverywhere"","".""]","[-3.0957586765289307,-2.4759984016418457]",2,-5.5717570782,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,20,20,Eonlystrong,QUD+only,hungry,hungry,starving,starving,weaker,hungry,"Sue: Is the boy starving?
Mary: The boy is only ","Sue: Is the boy starving?
Mary: The boy is only", ,., hungry,[28956],"[""Ġhungry""]",[-2.616110324859619],1,-2.6161103249, hungry.,"[28956,13]","[""Ġhungry"","".""]","[-2.616110324859619,-2.630263328552246]",2,-5.2463736534,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,20,20,Eonlystrong,QUD+only,hungry,hungry,starving,starving,stronger,starving,"Sue: Is the boy starving?
Mary: The boy is only ","Sue: Is the boy starving?
Mary: The boy is only", ,., starving,[77401],"[""Ġstarving""]",[-5.241110324859619],1,-5.2411103249, starving.,"[77401,13]","[""Ġstarving"","".""]","[-5.241110324859619,-3.5028271675109863]",2,-8.7439374924,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,21,21,Eonlystrong,QUD+only,intelligent,intelligent,brilliant,brilliant,weaker,intelligent,"Sue: Is the student brilliant?
Mary: The student is only ","Sue: Is the student brilliant?
Mary: The student is only", ,., intelligent,[24514],"[""Ġintelligent""]",[-5.350103378295898],1,-5.3501033783, intelligent.,"[24514,13]","[""Ġintelligent"","".""]","[-5.350103378295898,-2.4446182250976562]",2,-7.7947216034,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,21,21,Eonlystrong,QUD+only,intelligent,intelligent,brilliant,brilliant,stronger,brilliant,"Sue: Is the student brilliant?
Mary: The student is only ","Sue: Is the student brilliant?
Mary: The student is only", ,., brilliant,[19752],"[""Ġbrilliant""]",[-3.2251033782958984],1,-3.2251033783, brilliant.,"[19752,13]","[""Ġbrilliant"","".""]","[-3.2251033782958984,-4.080760955810547]",2,-7.3058643341,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,22,22,Eonlystrong,QUD+only,intimidating,intimidating,terrifying,terrifying,weaker,intimidating,"Sue: Was Chris's opponent terrifying?
Mary: Chris's opponent was only ","Sue: Was Chris's opponent terrifying?
Mary: Chris's opponent was only", ,., intimidating,[63030],"[""Ġintimidating""]",[-6.08114767074585],1,-6.0811476707, intimidating.,"[63030,13]","[""Ġintimidating"","".""]","[-6.081357955932617,-2.5453691482543945]",2,-8.6267271042,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,22,22,Eonlystrong,QUD+only,intimidating,intimidating,terrifying,terrifying,stronger,terrifying,"Sue: Was Chris's opponent terrifying?
Mary: Chris's opponent was only ","Sue: Was Chris's opponent terrifying?
Mary: Chris's opponent was only", ,., terrifying,[41251],"[""Ġterrifying""]",[-3.8623976707458496],1,-3.8623976707, terrifying.,"[41251,13]","[""Ġterrifying"","".""]","[-3.831357955932617,-4.481797695159912]",2,-8.3131556511,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,23,23,Eonlystrong,QUD+only,largely,largely,totally,totally,weaker,largely,"Sue: Was the coast totally flooded?
Mary: The coast was only ","Sue: Was the coast totally flooded?
Mary: The coast was only", , flooded., largely,[13771],"[""Ġlargely""]",[-9.844965934753418],1,-9.8449659348, largely flooded.,"[13771,48786,13]","[""Ġlargely"",""Ġflooded"","".""]","[-9.874044418334961,-0.21098266541957855,-1.9012385606765747]",3,-11.9862656444,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,23,23,Eonlystrong,QUD+only,largely,largely,totally,totally,stronger,totally,"Sue: Was the coast totally flooded?
Mary: The coast was only ","Sue: Was the coast totally flooded?
Mary: The coast was only", , flooded., totally,[12473],"[""Ġtotally""]",[-8.126215934753418],1,-8.1262159348, totally flooded.,"[12473,48786,13]","[""Ġtotally"",""Ġflooded"","".""]","[-8.124044418334961,-0.056575097143650055,-3.727031707763672]",3,-11.9076512232,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,24,24,Eonlystrong,QUD+only,like,likes,love,loves,weaker,likes,"Sue: Does the princess love dancing?
Mary: The princess only ","Sue: Does the princess love dancing?
Mary: The princess only", , dancing., likes,[13151],"[""Ġlikes""]",[-1.9866222143173218],1,-1.9866222143, likes dancing.,"[13151,27966,13]","[""Ġlikes"",""Ġdancing"","".""]","[-2.0288586616516113,-2.133206844329834,-3.779879093170166]",3,-7.9419445992,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,24,24,Eonlystrong,QUD+only,like,likes,love,loves,stronger,loves,"Sue: Does the princess love dancing?
Mary: The princess only ","Sue: Does the princess love dancing?
Mary: The princess only", , dancing., loves,[15803],"[""Ġloves""]",[-0.6116222143173218],1,-0.6116222143, loves dancing.,"[15803,27966,13]","[""Ġloves"",""Ġdancing"","".""]","[-0.5913586616516113,-2.1758551597595215,-3.0019030570983887]",3,-5.7691168785,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,25,25,Eonlystrong,QUD+only,match,matches,exceed,exceeds,weaker,matches,"Sue: Does Bill's score exceed Al's?
Mary: Bill's score only ","Sue: Does Bill's score exceed Al's?
Mary: Bill's score only", , Al's., matches,[9071],"[""Ġmatches""]",[-4.84364128112793],1,-4.8436412811, matches Al's.,"[9071,1674,594,13]","[""Ġmatches"",""ĠAl"",""'s"","".""]","[-4.84364128112793,-0.2505069673061371,-0.023951122537255287,-2.4971566200256348]",4,-7.6152559910,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,25,25,Eonlystrong,QUD+only,match,matches,exceed,exceeds,stronger,exceeds,"Sue: Does Bill's score exceed Al's?
Mary: Bill's score only ","Sue: Does Bill's score exceed Al's?
Mary: Bill's score only", , Al's., exceeds,[35275],"[""Ġexceeds""]",[-1.1561414003372192],1,-1.1561414003, exceeds Al's.,"[35275,1674,594,13]","[""Ġexceeds"",""ĠAl"",""'s"","".""]","[-1.1561414003372192,-0.8466013669967651,-0.05096723511815071,-6.3203301429748535]",4,-8.3740401454,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,26,26,Eonlystrong,QUD+only,mostly,mostly,entirely,entirely,weaker,mostly,"Sue: Were Peter's answers entirely wrong?
Mary: Peter's answers were only ","Sue: Were Peter's answers entirely wrong?
Mary: Peter's answers were only", , wrong., mostly,[10008],"[""Ġmostly""]",[-3.8539135456085205],1,-3.8539135456, mostly wrong.,"[10008,4969,13]","[""Ġmostly"",""Ġwrong"","".""]","[-3.8539135456085205,-0.28774476051330566,-2.4600770473480225]",3,-6.6017353535,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,26,26,Eonlystrong,QUD+only,mostly,mostly,entirely,entirely,stronger,entirely,"Sue: Were Peter's answers entirely wrong?
Mary: Peter's answers were only ","Sue: Were Peter's answers entirely wrong?
Mary: Peter's answers were only", , wrong., entirely,[11368],"[""Ġentirely""]",[-5.853913307189941],1,-5.8539133072, entirely wrong.,"[11368,4969,13]","[""Ġentirely"",""Ġwrong"","".""]","[-5.853913307189941,-0.14686164259910583,-3.3671886920928955]",3,-9.3679636419,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,27,27,Eonlystrong,QUD+only,old,old,ancient,ancient,weaker,old,"Sue: Is the house ancient?
Mary: The house is only ","Sue: Is the house ancient?
Mary: The house is only", ,., old,[2310],"[""Ġold""]",[-4.737751483917236],1,-4.7377514839, old.,"[2310,13]","[""Ġold"","".""]","[-4.737751483917236,-2.144094944000244]",2,-6.8818464279,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,27,27,Eonlystrong,QUD+only,old,old,ancient,ancient,stronger,ancient,"Sue: Is the house ancient?
Mary: The house is only ","Sue: Is the house ancient?
Mary: The house is only", ,., ancient,[13833],"[""Ġancient""]",[-4.487751483917236],1,-4.4877514839, ancient.,"[13833,13]","[""Ġancient"","".""]","[-4.487751483917236,-3.739652156829834]",2,-8.2274036407,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,28,28,Eonlystrong,QUD+only,once,once,twice,twice,weaker,once,"Sue: Did mistakes happen twice?
Mary: Mistakes happened only ","Sue: Did mistakes happen twice?
Mary: Mistakes happened only", ,., once,[3055],"[""Ġonce""]",[-0.14389367401599884],1,-0.1438936740, once.,"[3055,13]","[""Ġonce"","".""]","[-0.14389367401599884,-2.1486456394195557]",2,-2.2925393134,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,28,28,Eonlystrong,QUD+only,once,once,twice,twice,stronger,twice,"Sue: Did mistakes happen twice?
Mary: Mistakes happened only ","Sue: Did mistakes happen twice?
Mary: Mistakes happened only", ,., twice,[10917],"[""Ġtwice""]",[-3.0188937187194824],1,-3.0188937187, twice.,"[10917,13]","[""Ġtwice"","".""]","[-3.0188937187194824,-2.25565242767334]",2,-5.2745461464,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,29,29,Eonlystrong,QUD+only,or,or,and,and,weaker,or,"Sue: Does Jimmy write books and plays?
Mary: Jimmy writes only books ","Sue: Does Jimmy write books and plays?
Mary: Jimmy writes only books", , plays., or,[476],"[""Ġor""]",[-7.501543045043945],1,-7.5015430450, or plays.,"[476,11088,13]","[""Ġor"",""Ġplays"","".""]","[-7.503373622894287,-0.7208240628242493,-2.499175786972046]",3,-10.7233734727,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,29,29,Eonlystrong,QUD+only,or,or,and,and,stronger,and,"Sue: Does Jimmy write books and plays?
Mary: Jimmy writes only books ","Sue: Does Jimmy write books and plays?
Mary: Jimmy writes only books", , plays., and,[323],"[""Ġand""]",[-3.8765430450439453],1,-3.8765430450, and plays.,"[323,11088,13]","[""Ġand"",""Ġplays"","".""]","[-3.878373622894287,-1.2979614734649658,-2.0750904083251953]",3,-7.2514255047,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,30,30,Eonlystrong,QUD+only,overweight,overweight,obese,obese,weaker,overweight,"Sue: Is the teenager obese?
Mary: The teenager is only ","Sue: Is the teenager obese?
Mary: The teenager is only", ,., overweight,[49154],"[""Ġoverweight""]",[-2.6270945072174072],1,-2.6270945072, overweight.,"[49154,13]","[""Ġoverweight"","".""]","[-2.6270945072174072,-2.1671853065490723]",2,-4.7942798138,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,30,30,Eonlystrong,QUD+only,overweight,overweight,obese,obese,stronger,obese,"Sue: Is the teenager obese?
Mary: The teenager is only ","Sue: Is the teenager obese?
Mary: The teenager is only", ,., obese,[49220],"[""Ġobese""]",[-3.1895945072174072],1,-3.1895945072, obese.,"[49220,13]","[""Ġobese"","".""]","[-3.1895945072174072,-4.02174186706543]",2,-7.2113363743,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,31,31,Eonlystrong,QUD+only,overwhelmingly,overwhelmingly,unanimously,unanimously,weaker,overwhelmingly,"Sue: Was the measure supported unanimously?
Mary: The measure was supported only ","Sue: Was the measure supported unanimously?
Mary: The measure was supported only", ,., overwhelmingly,[54634],"[""Ġoverwhelmingly""]",[-9.231668472290039],1,-9.2316684723, overwhelmingly.,"[54634,13]","[""Ġoverwhelmingly"","".""]","[-9.222816467285156,-2.0851402282714844]",2,-11.3079566956,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,31,31,Eonlystrong,QUD+only,overwhelmingly,overwhelmingly,unanimously,unanimously,stronger,unanimously,"Sue: Was the measure supported unanimously?
Mary: The measure was supported only ","Sue: Was the measure supported unanimously?
Mary: The measure was supported only", ,., unanimously,[64078],"[""Ġunanimously""]",[-5.669167995452881],1,-5.6691679955, unanimously.,"[64078,13]","[""Ġunanimously"","".""]","[-5.7228169441223145,-3.226381301879883]",2,-8.9491982460,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
experiment_4,stimuli_prompts/experiment_4_scoring_stimuli.csv,32,32,Eonlystrong,QUD+only,palatable,palatable,delicious,delicious,weaker,palatable,"Sue: Is the wine delicious?
Mary: The wine is only ","Sue: Is the wine delicious?
Mary: The wine is only", ,., palatable,"[10854,15086]","[""Ġpal"",""atable""]","[-7.318233489990234,-0.005801268853247166]",2,-7.3240347588, palatable.,"[10854,15086,13]","[""Ġpal"",""atable"","".""]","[-7.3413496017456055,-0.005772112403064966,-2.0994324684143066]",3,-9.4465541826,Qwen/Qwen2-7B,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,auto,auto
